"Plot Title: Rollinson_U134"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 9663854, SEN S/N: 2445099)","Temp, °F (LGR S/N: 9663854, SEN S/N: 20145886)","RH, % (LGR S/N: 9663854, SEN S/N: 20145886)","PAR, µmol/m²/s (LGR S/N: 9663854, SEN S/N: 20210397)","Water Content, m³/m³ (LGR S/N: 9663854, SEN S/N: 20267513)"
77,02/25/19 01:55:37 PM,32.592,22.302,48.000,363.7,0.1877
78,02/25/19 02:55:37 PM,32.542,21.576,48.400,263.7,0.1870
79,02/25/19 03:55:37 PM,32.542,21.519,48.200,138.7,0.1855
80,02/25/19 04:55:37 PM,32.542,20.502,50.000,63.7,0.1848
81,02/25/19 05:55:37 PM,32.542,19.584,52.300,6.2,0.1840
82,02/25/19 06:55:37 PM,32.542,19.238,54.000,1.2,0.1833
83,02/25/19 07:55:37 PM,32.542,19.121,54.900,1.2,0.1819
84,02/25/19 08:55:37 PM,32.542,18.774,55.400,1.2,0.1804
85,02/25/19 09:55:37 PM,32.491,19.006,56.100,1.2,0.1790
86,02/25/19 10:55:37 PM,32.491,19.006,57.200,1.2,0.1775
87,02/25/19 11:55:37 PM,32.491,18.189,59.900,1.2,0.1768
88,02/26/19 12:55:37 AM,32.491,17.658,61.200,1.2,0.1753
89,02/26/19 01:55:37 AM,32.491,16.767,66.800,1.2,0.1732
90,02/26/19 02:55:37 AM,32.443,15.922,67.400,1.2,0.1717
91,02/26/19 03:55:37 AM,32.443,15.984,67.000,1.2,0.1702
92,02/26/19 04:55:37 AM,32.443,15.863,66.900,1.2,0.1688
93,02/26/19 05:55:37 AM,32.392,15.620,73.700,1.2,0.1681
94,02/26/19 06:55:37 AM,32.392,15.620,78.200,1.2,0.1659
95,02/26/19 07:55:37 AM,32.342,15.620,81.100,21.2,0.1652
96,02/26/19 08:55:37 AM,32.342,16.587,81.700,71.2,0.1637
97,02/26/19 09:55:37 AM,32.293,18.948,81.200,156.2,0.1623
98,02/26/19 10:55:37 AM,32.293,22.746,81.000,253.7,0.1615
99,02/26/19 11:55:37 AM,32.293,23.189,82.700,101.2,0.1608
100,02/26/19 12:55:37 PM,32.293,23.243,81.000,121.2,0.1601
101,02/26/19 01:55:37 PM,32.293,24.120,76.600,131.2,0.1594
102,02/26/19 02:55:37 PM,32.293,23.902,73.500,163.7,0.1586
103,02/26/19 03:55:37 PM,32.293,23.682,72.900,83.7,0.1572
104,02/26/19 04:55:37 PM,32.293,22.690,75.200,28.7,0.1564
105,02/26/19 05:55:37 PM,32.243,22.525,76.800,1.2,0.1557
106,02/26/19 06:55:37 PM,32.243,22.581,77.900,1.2,0.1543
107,02/26/19 07:55:37 PM,32.243,22.912,80.700,1.2,0.1535
108,02/26/19 08:55:37 PM,32.193,23.243,77.900,1.2,0.1528
109,02/26/19 09:55:37 PM,32.193,23.572,75.000,1.2,0.1521
110,02/26/19 10:55:37 PM,32.193,23.682,74.100,1.2,0.1514
111,02/26/19 11:55:37 PM,32.193,23.738,74.300,1.2,0.1499
112,02/27/19 12:55:37 AM,32.193,23.902,74.800,1.2,0.1492
113,02/27/19 01:55:37 AM,32.142,24.228,76.200,1.2,0.1485
114,02/27/19 02:55:37 AM,32.142,24.445,78.100,1.2,0.1477
115,02/27/19 03:55:37 AM,32.142,24.609,80.100,1.2,0.1470
116,02/27/19 04:55:37 AM,32.142,24.663,81.300,1.2,0.1456
117,02/27/19 05:55:37 AM,32.142,24.987,82.000,1.2,0.1448
118,02/27/19 06:55:37 AM,32.142,25.471,82.400,1.2,0.1448
119,02/27/19 07:55:37 AM,32.142,25.952,82.200,18.7,0.1441
120,02/27/19 08:55:37 AM,32.142,26.748,81.100,61.2,0.1426
121,02/27/19 09:55:37 AM,32.142,28.321,80.600,146.2,0.1426
122,02/27/19 10:55:37 AM,32.142,28.269,81.200,143.7,0.1419
123,02/27/19 11:55:37 AM,32.142,27.747,83.200,96.2,0.1412
124,02/27/19 12:55:37 PM,32.142,26.906,83.300,121.2,0.1405
125,02/27/19 01:55:37 PM,32.193,29.046,78.300,348.7,0.1405
126,02/27/19 02:55:37 PM,32.193,28.839,72.600,218.7,0.1412
127,02/27/19 03:55:37 PM,32.193,26.377,73.300,91.2,0.1405
128,02/27/19 04:55:37 PM,32.193,24.933,76.100,38.7,0.1405
129,02/27/19 05:55:37 PM,32.193,23.299,75.400,11.2,0.1397
130,02/27/19 06:55:37 PM,32.193,21.911,73.300,1.2,0.1390
131,02/27/19 07:55:37 PM,32.193,19.756,73.900,1.2,0.1390
132,02/27/19 08:55:37 PM,32.142,18.423,74.400,1.2,0.1390
133,02/27/19 09:55:37 PM,32.142,16.826,74.900,1.2,0.1383
134,02/27/19 10:55:37 PM,32.092,15.681,75.700,1.2,0.1376
135,02/27/19 11:55:37 PM,32.092,14.763,77.000,1.2,0.1368
136,02/28/19 12:55:37 AM,32.043,13.708,79.000,1.2,0.1354
137,02/28/19 01:55:37 AM,32.043,12.828,81.300,1.2,0.1339
138,02/28/19 02:55:37 AM,32.043,12.828,80.500,1.2,0.1332
139,02/28/19 03:55:37 AM,31.993,12.063,77.900,1.2,0.1318
140,02/28/19 04:55:37 AM,31.942,11.935,78.500,1.2,0.1310
141,02/28/19 05:55:37 AM,31.942,12.063,76.900,1.2,0.1296
142,02/28/19 06:55:37 AM,31.892,12.511,77.100,6.2,0.1281
143,02/28/19 07:55:37 AM,31.892,15.010,74.800,71.2,0.1281
144,02/28/19 08:55:37 AM,31.842,18.423,71.900,161.2,0.1281
145,02/28/19 09:55:37 AM,31.842,21.744,69.800,233.7,0.1274
146,02/28/19 10:55:37 AM,31.892,22.858,69.900,203.7,0.1259
147,02/28/19 11:55:37 AM,31.892,24.337,69.700,206.2,0.1259
148,02/28/19 12:55:37 PM,31.892,25.471,68.700,231.2,0.1252
149,02/28/19 01:55:37 PM,31.892,27.327,66.500,233.7,0.1245
150,02/28/19 02:55:37 PM,31.942,27.118,63.300,226.2,0.1238
151,02/28/19 03:55:37 PM,31.942,27.590,61.400,146.2,0.1238
152,02/28/19 04:55:37 PM,31.942,27.064,61.200,63.7,0.1230
153,02/28/19 05:55:37 PM,31.942,26.748,63.200,11.2,0.1223
154,02/28/19 06:55:37 PM,31.942,25.686,64.500,1.2,0.1223
155,02/28/19 07:55:37 PM,31.942,25.632,70.100,1.2,0.1216
156,02/28/19 08:55:37 PM,31.942,24.499,75.200,1.2,0.1216
157,02/28/19 09:55:37 PM,31.942,22.469,79.000,1.2,0.1209
158,02/28/19 10:55:37 PM,31.942,20.728,83.600,1.2,0.1201
159,02/28/19 11:55:37 PM,31.892,22.690,85.800,1.2,0.1194
160,03/01/19 12:55:37 AM,31.892,23.572,83.800,1.2,0.1194
161,03/01/19 01:55:37 AM,31.892,23.518,81.800,1.2,0.1180
162,03/01/19 02:55:37 AM,31.892,23.902,79.900,1.2,0.1180
163,03/01/19 03:55:37 AM,31.892,24.228,78.800,1.2,0.1165
164,03/01/19 04:55:37 AM,31.892,24.499,76.200,1.2,0.1158
165,03/01/19 05:55:37 AM,31.892,24.717,75.200,1.2,0.1150
166,03/01/19 06:55:37 AM,31.892,24.825,74.600,1.2,0.1143
167,03/01/19 07:55:37 AM,31.892,26.218,74.100,33.7,0.1136
168,03/01/19 08:55:37 AM,31.892,27.799,73.400,83.7,0.1121
169,03/01/19 09:55:37 AM,31.892,29.970,73.500,166.2,0.1114
170,03/01/19 10:55:37 AM,31.892,32.293,72.200,296.2,0.1121
171,03/01/19 11:55:37 AM,31.942,34.223,70.000,331.2,0.1121
172,03/01/19 12:55:37 PM,31.942,34.957,68.700,348.7,0.1121
173,03/01/19 01:55:37 PM,31.942,35.055,68.500,328.7,0.1121
174,03/01/19 02:55:37 PM,31.942,35.006,70.900,286.2,0.1121
175,03/01/19 03:55:37 PM,31.993,34.272,72.200,193.7,0.1114
176,03/01/19 04:55:37 PM,31.993,32.691,72.600,88.7,0.1121
177,03/01/19 05:55:37 PM,31.993,30.783,75.100,16.2,0.1114
178,03/01/19 06:55:37 PM,31.993,30.276,77.600,1.2,0.1114
179,03/01/19 07:55:37 PM,31.993,30.225,79.400,1.2,0.1107
180,03/01/19 08:55:37 PM,31.993,30.020,82.000,1.2,0.1107
181,03/01/19 09:55:37 PM,31.993,30.173,82.400,1.2,0.1114
182,03/01/19 10:55:37 PM,31.993,30.020,83.700,1.2,0.1114
183,03/01/19 11:55:37 PM,31.993,29.867,85.800,1.2,0.1114
184,03/02/19 12:55:37 AM,31.993,30.020,85.200,1.2,0.1114
185,03/02/19 01:55:37 AM,31.993,29.764,85.500,1.2,0.1114
186,03/02/19 02:55:37 AM,32.043,29.149,85.500,1.2,0.1121
187,03/02/19 03:55:37 AM,31.993,28.684,86.000,1.2,0.1121
188,03/02/19 04:55:37 AM,32.043,28.425,87.500,1.2,0.1121
189,03/02/19 05:55:37 AM,32.043,27.799,90.500,1.2,0.1121
190,03/02/19 06:55:37 AM,32.043,27.747,92.700,1.2,0.1121
191,03/02/19 07:55:37 AM,32.043,28.008,91.800,26.2,0.1121
192,03/02/19 08:55:37 AM,32.043,29.764,88.000,116.2,0.1121
193,03/02/19 09:55:37 AM,32.043,29.046,80.800,198.7,0.1129
194,03/02/19 10:55:37 AM,32.043,31.390,78.600,298.7,0.1136
195,03/02/19 11:55:37 AM,32.043,31.942,73.100,378.7,0.1143
196,03/02/19 12:55:37 PM,32.043,32.443,68.600,468.7,0.1150
197,03/02/19 01:55:37 PM,32.043,32.841,65.600,308.7,0.1158
198,03/02/19 02:55:37 PM,32.043,32.142,63.100,241.2,0.1158
199,03/02/19 03:55:37 PM,32.043,31.440,61.800,166.2,0.1158
200,03/02/19 04:55:37 PM,32.043,30.123,64.900,76.2,0.1158
201,03/02/19 05:55:37 PM,32.043,28.891,71.700,13.7,0.1150
202,03/02/19 06:55:37 PM,32.043,28.269,77.600,1.2,0.1150
203,03/02/19 07:55:37 PM,32.043,27.538,79.900,1.2,0.1150
204,03/02/19 08:55:37 PM,32.043,27.064,78.800,1.2,0.1150
205,03/02/19 09:55:37 PM,32.043,26.854,78.300,1.2,0.1158
206,03/02/19 10:55:37 PM,32.043,26.695,80.800,1.2,0.1158
207,03/02/19 11:55:37 PM,32.043,26.483,82.600,1.2,0.1158
208,03/03/19 12:55:37 AM,32.043,25.417,80.200,1.2,0.1158
209,03/03/19 01:55:37 AM,32.043,24.825,79.100,1.2,0.1158
210,03/03/19 02:55:37 AM,32.043,24.663,78.400,1.2,0.1158
211,03/03/19 03:55:37 AM,32.043,23.902,77.500,1.2,0.1158
212,03/03/19 04:55:37 AM,32.043,22.746,78.100,1.2,0.1158
213,03/03/19 05:55:37 AM,32.043,20.044,69.500,1.2,0.1158
214,03/03/19 06:55:37 AM,32.043,19.063,68.300,3.7,0.1158
215,03/03/19 07:55:37 AM,32.043,19.180,67.400,36.2,0.1158
216,03/03/19 08:55:37 AM,32.043,18.831,69.900,91.2,0.1158
217,03/03/19 09:55:37 AM,32.043,19.411,71.100,153.7,0.1150
218,03/03/19 10:55:37 AM,32.043,19.987,70.200,203.7,0.1150
219,03/03/19 11:55:37 AM,32.043,20.557,67.300,233.7,0.1150
220,03/03/19 12:55:37 PM,31.993,21.688,61.200,381.2,0.1150
221,03/03/19 01:55:37 PM,31.993,21.911,50.500,381.2,0.1150
222,03/03/19 02:55:37 PM,31.993,20.444,43.100,428.7,0.1150
223,03/03/19 03:55:37 PM,31.993,19.929,45.100,168.7,0.1150
224,03/03/19 04:55:37 PM,31.993,17.895,46.400,53.7,0.1143
225,03/03/19 05:55:37 PM,31.993,15.498,51.200,13.7,0.1143
226,03/03/19 06:55:37 PM,31.942,12.765,56.700,1.2,0.1136
227,03/03/19 07:55:37 PM,31.942,10.312,61.700,1.2,0.1129
228,03/03/19 08:55:37 PM,31.892,8.577,62.200,1.2,0.1121
229,03/03/19 09:55:37 PM,31.842,7.210,62.400,1.2,0.1107
230,03/03/19 10:55:37 PM,31.791,5.243,63.800,1.2,0.1100
231,03/03/19 11:55:37 PM,31.743,2.912,65.400,1.2,0.1085
232,03/04/19 12:55:37 AM,31.642,1.405,67.300,1.2,0.1071
233,03/04/19 01:55:37 AM,31.591,0.091,69.200,1.2,0.1063
234,03/04/19 02:55:37 AM,31.491,-1.493,72.000,1.2,0.1049
235,03/04/19 03:55:37 AM,31.390,-2.222,73.500,1.2,0.1034
236,03/04/19 04:55:37 AM,31.239,-2.961,74.000,1.2,0.1020
237,03/04/19 05:55:37 AM,31.087,-3.460,74.000,1.2,0.1005
238,03/04/19 06:55:37 AM,30.936,-2.961,74.200,8.7,0.1005
239,03/04/19 07:55:37 AM,30.783,-0.774,72.200,96.2,0.0983
240,03/04/19 08:55:37 AM,30.632,1.558,67.900,206.2,0.0954
241,03/04/19 09:55:37 AM,30.529,4.307,65.100,346.2,0.0925
242,03/04/19 10:55:37 AM,30.479,6.375,61.600,403.7,0.0896
243,03/04/19 11:55:37 AM,30.529,10.245,60.100,578.7,0.0853
244,03/04/19 12:55:37 PM,30.632,9.916,58.900,581.2,0.0831
245,03/04/19 01:55:37 PM,30.733,11.226,57.800,366.2,0.0809
246,03/04/19 02:55:37 PM,30.834,12.191,58.100,373.7,0.0845
247,03/04/19 03:55:37 PM,30.884,13.143,60.500,173.7,0.0780
248,03/04/19 04:55:37 PM,30.834,11.356,62.900,73.7,0.0758
249,03/04/19 05:55:37 PM,30.733,9.649,66.100,16.2,0.0744
250,03/04/19 06:55:37 PM,30.632,9.048,68.000,1.2,0.0736
251,03/04/19 07:55:37 PM,30.479,8.847,68.600,1.2,0.0722
252,03/04/19 08:55:37 PM,30.376,8.101,69.800,1.2,0.0700
253,03/04/19 09:55:37 PM,30.276,7.623,71.400,1.2,0.0678
254,03/04/19 10:55:37 PM,30.173,7.966,72.300,1.2,0.0664
255,03/04/19 11:55:37 PM,30.072,7.691,73.100,1.2,0.0642
256,03/05/19 12:55:37 AM,30.020,7.623,73.200,1.2,0.0620
257,03/05/19 01:55:37 AM,29.917,8.712,73.300,1.2,0.0598
258,03/05/19 02:55:37 AM,29.867,8.645,77.100,1.2,0.0577
259,03/05/19 03:55:37 AM,29.867,8.982,85.400,1.2,0.0555
260,03/05/19 04:55:37 AM,29.817,9.316,87.400,1.2,0.0533
261,03/05/19 05:55:37 AM,29.817,9.183,88.900,1.2,0.0519
262,03/05/19 06:55:37 AM,29.817,9.250,86.400,6.2,0.0504
263,03/05/19 07:55:37 AM,29.817,10.443,79.700,83.7,0.0490
264,03/05/19 08:55:37 AM,29.867,12.191,76.100,186.2,0.0482
265,03/05/19 09:55:37 AM,29.917,14.949,71.400,403.7,0.0475
266,03/05/19 10:55:37 AM,30.020,15.255,66.500,453.7,0.0468
267,03/05/19 11:55:37 AM,30.173,18.248,62.100,571.2,0.0460
268,03/05/19 12:55:37 PM,30.376,22.248,58.100,761.2,0.0453
269,03/05/19 01:55:37 PM,30.580,19.526,56.400,426.2,0.0460
270,03/05/19 02:55:37 PM,30.733,19.468,55.600,213.7,0.0468
271,03/05/19 03:55:37 PM,30.783,20.331,52.200,201.2,0.0468
272,03/05/19 04:55:37 PM,30.783,18.189,55.600,86.2,0.0468
273,03/05/19 05:55:37 PM,30.783,16.466,57.500,16.2,0.0468
274,03/05/19 06:55:37 PM,30.682,15.255,61.900,1.2,0.0475
275,03/05/19 07:55:37 PM,30.529,13.896,63.900,1.2,0.0468
276,03/05/19 08:55:37 PM,30.376,12.765,63.300,1.2,0.0468
277,03/05/19 09:55:37 PM,30.173,12.000,64.800,1.2,0.0460
278,03/05/19 10:55:37 PM,30.020,11.421,67.600,1.2,0.0460
279,03/05/19 11:55:37 PM,29.867,10.965,70.700,1.2,0.0446
280,03/06/19 12:55:37 AM,29.764,10.047,73.100,1.2,0.0446
281,03/06/19 01:55:37 AM,29.714,9.383,75.700,1.2,0.0453
282,03/06/19 02:55:37 AM,29.662,8.915,77.800,1.2,0.0446
283,03/06/19 03:55:37 AM,29.559,8.373,79.600,1.2,0.0439
284,03/06/19 04:55:37 AM,29.509,7.554,81.200,1.2,0.0431
285,03/06/19 05:55:37 AM,29.457,7.486,82.700,1.2,0.0424
286,03/06/19 06:55:37 AM,29.406,9.183,83.300,13.7,0.0417
287,03/06/19 07:55:37 AM,29.354,13.395,80.900,88.7,0.0410
288,03/06/19 08:55:37 AM,29.354,16.286,73.500,231.2,0.0402
289,03/06/19 09:55:37 AM,29.457,20.044,66.100,341.2,0.0381
290,03/06/19 10:55:37 AM,29.662,22.469,60.200,411.2,0.0373
291,03/06/19 11:55:37 AM,29.970,26.006,55.100,483.7,0.0373
292,03/06/19 12:55:37 PM,30.225,28.476,49.800,493.7,0.0373
293,03/06/19 01:55:37 PM,30.479,31.138,47.100,416.2,0.0381
294,03/06/19 02:55:37 PM,30.682,30.173,45.100,258.7,0.0381
295,03/06/19 03:55:37 PM,30.834,30.936,44.300,188.7,0.0388
296,03/06/19 04:55:37 PM,30.936,30.123,46.800,71.2,0.0395
297,03/06/19 05:55:37 PM,30.987,29.457,49.500,16.2,0.0395
298,03/06/19 06:55:37 PM,31.037,29.046,52.600,1.2,0.0402
299,03/06/19 07:55:37 PM,31.037,27.223,55.800,1.2,0.0402
300,03/06/19 08:55:37 PM,31.037,26.218,62.300,1.2,0.0402
301,03/06/19 09:55:37 PM,30.987,24.771,66.200,1.2,0.0402
302,03/06/19 10:55:37 PM,30.936,23.023,68.400,1.2,0.0402
303,03/06/19 11:55:37 PM,30.884,21.238,69.000,1.2,0.0402
304,03/07/19 12:55:37 AM,30.783,19.411,71.500,1.2,0.0402
305,03/07/19 01:55:37 AM,30.682,18.248,72.900,1.2,0.0402
306,03/07/19 02:55:37 AM,30.580,16.826,75.100,1.2,0.0402
307,03/07/19 03:55:37 AM,30.479,15.681,77.600,1.2,0.0395
308,03/07/19 04:55:37 AM,30.376,14.392,81.200,1.2,0.0395
309,03/07/19 05:55:37 AM,30.225,12.765,84.300,1.2,0.0395
310,03/07/19 06:55:37 AM,30.123,13.708,86.700,11.2,0.0388
311,03/07/19 07:55:37 AM,30.020,18.540,82.600,83.7,0.0388
312,03/07/19 08:55:37 AM,30.020,21.011,70.600,158.7,0.0388
313,03/07/19 09:55:37 AM,30.072,23.846,61.600,266.2,0.0388
314,03/07/19 10:55:37 AM,30.225,24.933,53.900,286.2,0.0388
315,03/07/19 11:55:37 AM,30.376,26.218,54.500,276.2,0.0388
316,03/07/19 12:55:37 PM,30.580,27.642,55.900,341.2,0.0388
317,03/07/19 01:55:37 PM,30.733,28.164,55.200,243.7,0.0388
318,03/07/19 02:55:37 PM,30.834,28.008,56.400,161.2,0.0395
319,03/07/19 03:55:37 PM,30.936,28.425,58.200,143.7,0.0395
320,03/07/19 04:55:37 PM,31.037,27.381,60.100,88.7,0.0402
321,03/07/19 05:55:37 PM,31.087,25.363,66.600,21.2,0.0402
322,03/07/19 06:55:37 PM,31.087,24.933,71.400,1.2,0.0402
323,03/07/19 07:55:37 PM,31.037,23.189,73.000,1.2,0.0402
324,03/07/19 08:55:37 PM,30.987,20.728,75.600,1.2,0.0410
325,03/07/19 09:55:37 PM,30.936,18.423,80.400,1.2,0.0410
326,03/07/19 10:55:37 PM,30.834,19.526,84.400,1.2,0.0402
327,03/07/19 11:55:37 PM,30.733,19.353,86.600,1.2,0.0402
328,03/08/19 12:55:37 AM,30.632,22.469,88.100,1.2,0.0402
329,03/08/19 01:55:37 AM,30.580,23.792,85.800,1.2,0.0402
330,03/08/19 02:55:37 AM,30.529,23.738,83.700,1.2,0.0402
331,03/08/19 03:55:37 AM,30.580,23.956,85.000,1.2,0.0402
332,03/08/19 04:55:37 AM,30.580,24.499,86.000,1.2,0.0402
333,03/08/19 05:55:37 AM,30.580,24.717,87.900,1.2,0.0402
334,03/08/19 06:55:37 AM,30.632,25.363,90.600,1.2,0.0402
335,03/08/19 07:55:37 AM,30.682,26.643,91.300,26.2,0.0402
336,03/08/19 08:55:37 AM,30.733,28.684,90.600,103.7,0.0395
337,03/08/19 09:55:37 AM,30.783,30.834,89.000,173.7,0.0402
338,03/08/19 10:55:37 AM,30.884,32.293,87.200,201.2,0.0402
339,03/08/19 11:55:37 AM,30.987,35.395,84.600,318.7,0.0417
340,03/08/19 12:55:37 PM,31.087,37.942,79.500,356.2,0.0417
341,03/08/19 01:55:37 PM,31.188,39.360,74.200,351.2,0.0417
342,03/08/19 02:55:37 PM,31.239,39.877,70.100,283.7,0.0417
343,03/08/19 03:55:37 PM,31.289,39.031,68.900,186.2,0.0424
344,03/08/19 04:55:37 PM,31.339,37.702,68.900,103.7,0.0424
345,03/08/19 05:55:37 PM,31.390,36.169,71.000,13.7,0.0431
346,03/08/19 06:55:37 PM,31.390,35.200,74.000,1.2,0.0431
347,03/08/19 07:55:37 PM,31.440,34.516,76.100,1.2,0.0431
348,03/08/19 08:55:37 PM,31.491,31.892,78.600,1.2,0.0431
349,03/08/19 09:55:37 PM,31.491,30.936,82.500,1.2,0.0439
350,03/08/19 10:55:37 PM,31.491,29.817,85.600,1.2,0.0439
351,03/08/19 11:55:37 PM,31.541,29.457,88.400,1.2,0.0446
352,03/09/19 12:55:37 AM,31.541,29.149,90.500,1.2,0.0446
353,03/09/19 01:55:37 AM,31.541,28.684,90.900,1.2,0.0453
354,03/09/19 02:55:37 AM,31.541,28.321,91.500,1.2,0.0453
355,03/09/19 03:55:37 AM,31.541,28.891,91.700,1.2,0.0460
356,03/09/19 04:55:37 AM,31.541,29.917,91.000,1.2,0.0460
357,03/09/19 05:55:37 AM,31.541,30.479,89.600,1.2,0.0460
